Customer,Standard,Destination,POS Receive Date,POS Delivery Date,Time Differences,Model/Type,Modification,Other,Receive Year,Delivery Year
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,1,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,1,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,RUMBLE,no,1,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,RUMBLE,no,1,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,SR SPORT,no,1,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,ACCESSORIES,no,1,2016,2016
SUOMY,AS,AUSTRALIA,2016-09-19,2016-10-19,30 days 00:00:00.000000000,MR JUMP,no,1,2016,2016
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,ALPHA,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,ALPHA,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,ALPHA,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,RUMBLE,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,RUMBLE,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX TOURER,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,1,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,1,2017,2017
SUOMY,ECE,ITALY,2017-08-04,2017-08-05,1 days 00:00:00.000000000,SR SPORT,no,1,2017,2017
SUOMY,ECE,ITALY,2017-08-04,2017-08-05,1 days 00:00:00.000000000,SR SPORT,no,1,2017,2017
SUOMY,ECE,ITALY,2017-08-04,2017-08-05,1 days 00:00:00.000000000,MR JUMP,no,1,2017,2017
SUOMY,ECE,ITALY,2017-08-04,2017-08-05,1 days 00:00:00.000000000,SR SPORT,no,1,2017,2017
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,2,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,2,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,2,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,2,2016,2016
SUOMY,ECE,KOREA,2016-02-02,2016-02-03,1 days 00:00:00.000000000,KIT SR SPORT,no,2,2016,2016
SUOMY,ECE,KOREA,2016-02-02,2016-02-03,1 days 00:00:00.000000000,ITEM,no,2,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,S1R/EXT,no,2,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,APEX,no,2,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,HELLO,no,2,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,HELLO,no,2,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,MR JUMP,no,2,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,SUOMY,no,2,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,2,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,2,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,2,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,2,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,2,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,2,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,SUOMY,no,2,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,SPEC 1R,no,2,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,SR SPORT,no,2,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,ALPHA,no,2,2016,2016
SUOMY,AS,AUSTRALIA,2016-09-19,2016-10-19,30 days 00:00:00.000000000,MR JUMP,no,2,2016,2016
SUOMY,AS,AUSTRALIA,2016-09-19,2016-10-19,30 days 00:00:00.000000000,MR JUMP,no,2,2016,2016
SUOMY,ECE,ITALY,2017-07-13,2017-07-14,1 days 00:00:00.000000000,SPEED STARS,no,2,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX TOURER,no,2,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,2,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,2,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,2,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,ALPHA,no,2,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,RUMBLE,no,2,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,2,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,2,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,2,2017,2017
SUOMY,ECE,ITALY,2017-08-04,2017-08-05,1 days 00:00:00.000000000,MR JUMP,no,2,2017,2017
SUOMY,ECE,ITALY,2017-08-04,2017-08-05,1 days 00:00:00.000000000,MR JUMP,no,2,2017,2017
SUOMY,ECE,ITALY,2017-08-04,2017-08-05,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,2,2017,2017
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,3,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,3,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,3,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,3,2016,2016
SUOMY,ECE,KOREA,2016-02-02,2016-02-03,1 days 00:00:00.000000000,KIT SR SPORT,no,3,2016,2016
SUOMY,ECE,KOREA,2016-02-02,2016-02-03,1 days 00:00:00.000000000,PROMOTION ITEM,no,3,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,MR JUMP,no,3,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,MR JUMP,no,3,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,3,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,3,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,STRIKE EAGLE,no,3,2016,2016
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,SPEED STARS,no,3,2017,2017
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,SPEED STARS,no,3,2017,2017
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,SPEED STARS,no,3,2017,2017
SUOMY,ECE,ITALY,2017-07-13,2017-07-14,1 days 00:00:00.000000000,CITY TOUR,no,3,2017,2017
SUOMY,ECE,ITALY,2017-07-13,2017-07-14,1 days 00:00:00.000000000,ROKK,no,3,2017,2017
SUOMY,ECE,ITALY,2017-07-13,2017-07-14,1 days 00:00:00.000000000,ROKK,no,3,2017,2017
SUOMY,ECE,ITALY,2017-07-13,2017-07-14,1 days 00:00:00.000000000,SPEED STARS,no,3,2017,2017
SUOMY,ECE,ITALY,2017-07-13,2017-07-14,1 days 00:00:00.000000000,NFR,no,3,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,3,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,3,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,3,2017,2017
SUOMY,ECE,ITALY,2017-08-04,2017-08-05,1 days 00:00:00.000000000,MR JUMP,no,3,2017,2017
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,4,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,4,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,4,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,MR JUMP,no,4,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,MR JUMP,no,4,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,4,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,4,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,SR SPORT,no,4,2016,2016
SUOMY,AS,AUSTRALIA,2016-09-19,2016-10-19,30 days 00:00:00.000000000,MX TOURER,no,4,2016,2016
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,4,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,4,2017,2017
SUOMY,ECE,ITALY,2017-08-04,2017-08-05,1 days 00:00:00.000000000,MR JUMP,no,4,2017,2017
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,5,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,5,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,5,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,5,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,5,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,5,2016,2016
SUOMY,ECE,KOREA,2016-02-02,2016-02-03,1 days 00:00:00.000000000,KIT APEX,no,5,2016,2016
SUOMY,ECE,KOREA,2016-02-02,2016-02-03,1 days 00:00:00.000000000,KIT APEX,no,5,2016,2016
SUOMY,ECE,KOREA,2016-02-02,2016-02-03,1 days 00:00:00.000000000,KIT APEX,no,5,2016,2016
SUOMY,ECE,KOREA,2016-02-02,2016-02-03,1 days 00:00:00.000000000,KIT APEX,no,5,2016,2016
SUOMY,ECE,KOREA,2016-02-02,2016-02-03,1 days 00:00:00.000000000,KIT APEX,no,5,2016,2016
SUOMY,ECE,KOREA,2016-02-02,2016-02-03,1 days 00:00:00.000000000,KIT APEX,no,5,2016,2016
SUOMY,ECE,KOREA,2016-02-02,2016-02-03,1 days 00:00:00.000000000,KIT HALO,no,5,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,MR JUMP,no,5,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,MR JUMP,no,5,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,SR SPORT,no,5,2016,2016
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,SR SPORT,no,5,2016,2016
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,HELLO,no,5,2017,2017
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,CITY TOUR,no,5,2017,2017
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,ROKK,no,5,2017,2017
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,ROKK,no,5,2017,2017
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,SPEED STARS,no,5,2017,2017
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,SPEED STARS,no,5,2017,2017
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,K RACING KR 1,no,5,2017,2017
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,NFR,no,5,2017,2017
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,NFR,no,5,2017,2017
SUOMY,ECE,ITALY,2017-07-13,2017-07-14,1 days 00:00:00.000000000,SPEED STARS,no,5,2017,2017
SUOMY,ECE,ITALY,2017-07-13,2017-07-14,1 days 00:00:00.000000000,SPEED STARS,no,5,2017,2017
SUOMY,ECE,ITALY,2017-07-13,2017-07-14,1 days 00:00:00.000000000,NFR,no,5,2017,2017
SUOMY,ECE,ITALY,2017-07-13,2017-07-14,1 days 00:00:00.000000000,NFR,no,5,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,APEX,no,5,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,ALPHA,no,5,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,5,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,5,2017,2017
SUOMY,ECE,KOREA,2016-02-02,2016-02-03,1 days 00:00:00.000000000,KIT SR SPORT,no,8,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,10,2016,2016
SUOMY,ECE,KOREA,2016-02-02,2016-02-03,1 days 00:00:00.000000000,KIT HALO,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT SR SPORT,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT SR SPORT,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT VENOM,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT ALPHA,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT ALPHA,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT ALPHA,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT ALPHA,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT MR JUMP,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT MR JUMP,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT MR JUMP,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT MR JUMP,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT MR JUMP,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT MR JUMP,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT MR JUMP,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT MR JUMP,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT MR JUMP,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT RUMBLE,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT NOMAD,no,10,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1 days 00:00:00.000000000,KIT NOMAD,no,10,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1 days 00:00:00.000000000,KIT MR JUMP,no,10,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1 days 00:00:00.000000000,KIT MX TOURER,no,10,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1 days 00:00:00.000000000,KIT MX TOURER,no,10,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1 days 00:00:00.000000000,KIT SR SPORT,no,10,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1 days 00:00:00.000000000,KIT VENOM,no,10,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1 days 00:00:00.000000000,KIT VENOM,no,10,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1 days 00:00:00.000000000,KIT VENOM,no,10,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1 days 00:00:00.000000000,KIT VENOM,no,10,2016,2016
SUOMY,ECE,ITALY,2016-04-06,2016-04-15,9 days 00:00:00.000000000,KIT ALPHA,no,10,2016,2016
SUOMY,ECE,ITALY,2016-04-06,2016-04-15,9 days 00:00:00.000000000,KIT MR JUMP,no,10,2016,2016
SUOMY,ECE,ITALY,2016-04-06,2016-04-15,9 days 00:00:00.000000000,KIT MR JUMP,no,10,2016,2016
SUOMY,ECE,ITALY,2016-05-16,2016-05-31,15 days 00:00:00.000000000,ALPHA,no,10,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,APEX,no,10,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,HELLO,no,10,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,HELLO,no,10,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,10,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,ACCESSORIES,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-02,2016-06-20,18 days 00:00:00.000000000,NOMAD,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-02,2016-06-20,18 days 00:00:00.000000000,D20,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-02,2016-06-20,18 days 00:00:00.000000000,MX TOURER,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-02,2016-06-20,18 days 00:00:00.000000000,MX TOURER,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-02,2016-06-20,18 days 00:00:00.000000000,MX TOURER,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,SR SPORT,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,SR SPORT,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,CITY TOUR,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,HELLO,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,ALPHA,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,RUMBLE,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,MX TOURER,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,FALCON,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,HELLCAT,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,D20,no,10,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,ACCESSORIES,no,10,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,STRIKE EAGLE,no,10,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,STRIKE EAGLE,no,10,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,STRIKE EAGLE,no,10,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,SR SPORT,no,10,2016,2016
SUOMY,ECE,ITALY,2017-07-05,2017-07-06,1 days 00:00:00.000000000,MR JUMP,no,10,2017,2017
SUOMY,ECE,ITALY,2017-07-05,2017-07-06,1 days 00:00:00.000000000,MR JUMP,no,10,2017,2017
SUOMY,ECE,ITALY,2017-07-05,2017-07-06,1 days 00:00:00.000000000,MR JUMP,no,10,2017,2017
SUOMY,ECE,ITALY,2017-07-05,2017-07-06,1 days 00:00:00.000000000,MR JUMP,no,10,2017,2017
SUOMY,ECE,ITALY,2017-07-10,2017-07-11,1 days 00:00:00.000000000,CITY TOUR,no,10,2017,2017
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,SPEED STARS,no,10,2017,2017
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,FALCON,no,10,2017,2017
SUOMY,ECE,ITALY,2017-07-12,2017-07-13,1 days 00:00:00.000000000,NFR,no,10,2017,2017
SUOMY,ECE,ITALY,2017-07-13,2017-07-14,1 days 00:00:00.000000000,CONVAIR,no,10,2017,2017
SUOMY,ECE,ITALY,2017-07-13,2017-07-14,1 days 00:00:00.000000000,FALCON,no,10,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,10,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1 days 00:00:00.000000000,MX JUMP,no,10,2017,2017
SUOMY,ECE,ITALY,2017-08-04,2017-08-05,1 days 00:00:00.000000000,ALPHA,no,11,2017,2017
SUOMY,DOT,USA,2016-05-16,2016-05-17,1 days 00:00:00.000000000,APEX,no,12,2016,2016
SUOMY,ECE,ITALY,2016-01-27,2016-01-28,1 days 00:00:00.000000000,KIT,no,14,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20 days 00:00:00.000000000,KIT,no,15,2016,2016
SUOMY,ECE,ITALY,2016-04-06,2016-04-15,9 days 00:00:00.000000000,KIT MR JUMP,no,15,2016,2016
SUOMY,ECE,ITALY,2016-05-16,2016-05-31,15 days 00:00:00.000000000,STRIKE EAGLE,no,15,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13 days 00:00:00.000000000,MX JUMP,no,15,2016,2016
SUOMY,ECE,ITALY,2016-06-16,2016-06-17,1 days 00:00:00.000000000,CITY TOUR,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,ALPHA,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,APEX,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,APEX,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,APEX,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,APEX,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,CROSS OVER,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,CROSS OVER,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,STRIKE EAGLE,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,STRIKE EAGLE,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,STRIKE EAGLE,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,STRIKE EAGLE,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,K RACING KR 1,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,K RACING KR 1,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,K RACING KR 1,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,K RACING KR 1,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,K RACING KR 1,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,K RACING KR 1,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,K RACING KR 1,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,K RACING KR 1,no,15,2016,2016
SUOMY,ECE,ITALY,2016-09-13,2016-09-22,9 days 00:00:00.000000000,K RACING KR 1,no,15,2016,2016
