Customer,Destination,Time Differences,Modification,XXS,XS (48),XS/S,S(50),M(52),L(54),XL(56),XXL,3XL,4XL,S/M,L/XL,Total Helmet,Receive Year,Delivery Year,Category
SUOMY MOTOSPORT,ITALY,1,no,0,8,0,20,46,24,3,3,0,0,0,0,104,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,11,0,10,43,32,3,5,0,0,0,0,104,2018,2018,0
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,12,24,24,32,0,0,0,0,0,98,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,18,30,24,18,0,0,0,0,0,96,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,18,30,24,18,0,0,0,0,0,96,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,24,36,21,6,3,0,0,0,0,96,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,18,30,27,18,0,0,0,0,0,96,2017,2017,0
SUOMY MOTOSPORT,ITALY,47,no,0,9,0,18,36,21,9,3,0,0,0,0,96,2018,2018,0
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,24,18,24,18,0,0,0,0,0,90,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,18,30,24,12,0,0,0,0,0,90,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,24,36,18,6,3,0,0,0,0,90,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,12,0,18,21,21,18,0,0,0,0,0,90,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,6,18,27,24,15,0,0,0,0,90,2017,2017,0
SUOMY MOTOSPORT,ITALY,47,no,0,15,0,18,22,19,16,0,0,0,0,0,90,2018,2018,0
SUOMY MOTOSPORT,ITALY,47,no,0,9,0,15,30,30,6,0,0,0,0,0,90,2018,2018,0
SUOMY MOTOSPORT,ITALY,47,no,0,6,0,18,24,18,24,0,0,0,0,0,90,2018,2018,0
SUOMY MOTOSPORT,ITALY,15,no,0,8,0,19,26,22,15,0,0,0,0,0,90,2018,2018,0
SUOMY MOTOSPORT,ITALY,15,no,0,8,0,18,26,23,15,0,0,0,0,0,90,2018,2018,0
SUOMY MOTOSPORT,ITALY,15,no,0,9,0,17,27,27,10,0,0,0,0,0,90,2018,2018,0
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,24,48,12,0,0,0,0,0,0,84,2017,2017,0
SUOMY MOTOSPORT,ITALY,7,no,0,6,0,15,25,19,19,0,0,0,0,0,84,2018,2018,0
SUOMY MOTOSPORT,ITALY,1,no,0,12,0,42,0,0,29,0,0,0,0,0,83,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,8,0,16,32,16,8,0,0,0,0,0,80,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,12,0,16,24,16,10,2,0,0,0,0,80,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,12,0,20,24,14,8,2,0,0,0,0,80,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,12,0,20,24,14,8,2,0,0,0,0,80,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,12,0,20,24,14,8,2,0,0,0,0,80,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,12,0,20,22,16,8,2,0,0,0,0,80,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,12,0,16,24,16,10,2,0,0,0,0,80,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,12,0,18,24,16,8,2,0,0,0,0,80,2017,2017,0
SUOMY MOTOSPORT,ITALY,15,no,0,3,0,13,41,15,6,2,0,0,0,0,80,2018,2018,0
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,13,41,15,6,2,0,0,0,0,80,2018,2018,0
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,13,41,15,6,2,0,0,0,0,80,2018,2018,0
SUOMY MOTOSPORT,ITALY,15,no,0,2,0,13,41,15,6,2,0,0,0,0,79,2018,2018,0
SUOMY MOTOSPORT,ITALY,1,no,0,12,0,24,30,12,0,0,0,0,0,0,78,2017,2017,0
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,18,33,12,9,3,0,0,0,0,78,2018,2018,0
SUOMY MOTOSPORT,ITALY,7,no,0,2,0,11,27,27,11,0,0,0,0,0,78,2018,2018,0
SUOMY MOTOSPORT,ITALY,1,no,0,15,0,30,0,0,30,0,0,0,0,0,75,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,18,30,12,6,3,0,0,0,0,72,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,18,30,12,6,3,0,0,0,0,72,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,12,18,24,12,0,0,0,0,0,72,2017,2017,0
SUOMY MOTOSPORT,ITALY,1,no,0,4,0,8,20,24,12,4,0,0,0,0,72,2017,2017,0
SUOMY MOTOSPORT,ITALY,47,no,0,6,0,12,30,18,4,2,0,0,0,0,72,2018,2018,0
SUOMY MOTOSPORT,ITALY,22,no,0,3,0,17,29,16,5,2,0,0,0,0,72,2018,2018,0
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,24,0,24,18,0,0,0,0,0,69,2017,2017,0
SUOMY MOTOSPORT,ITALY,47,no,0,6,0,12,24,18,4,2,0,0,0,0,66,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,8,0,24,16,16,0,0,0,0,0,0,64,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,4,0,16,22,14,6,2,0,0,0,0,64,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,12,0,14,20,12,4,2,0,0,0,0,64,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,12,18,18,6,0,0,0,0,0,60,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,12,18,18,12,0,0,0,0,0,60,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,18,30,6,3,0,0,0,0,0,60,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,9,18,15,15,0,0,0,0,0,60,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,9,24,15,9,0,0,0,0,0,60,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,8,0,14,18,14,4,2,0,0,0,0,60,2017,2017,3
SUOMY MOTOSPORT,ITALY,47,no,0,4,0,15,18,16,6,1,0,0,0,0,60,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,6,18,18,18,0,0,0,0,0,60,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,9,0,3,9,15,24,0,0,0,0,0,60,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,5,0,12,26,11,5,1,0,0,0,0,60,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,4,0,15,21,17,3,0,0,0,0,0,60,2018,2018,3
SUOMY MOTOSPORT,ITALY,15,no,0,3,0,13,21,15,6,2,0,0,0,0,60,2018,2018,3
SUOMY MOTOSPORT,ITALY,15,no,0,4,0,10,17,17,12,0,0,0,0,0,60,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,5,16,12,16,4,0,0,0,0,56,2017,2017,3
SUOMY MOTOSPORT,ITALY,47,no,0,10,0,7,21,16,2,0,0,0,0,0,56,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,8,0,28,18,0,0,0,0,0,0,0,54,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,18,24,0,6,3,0,0,0,0,54,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,8,16,12,12,6,0,0,0,0,54,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,9,18,15,9,0,0,0,0,0,54,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,9,18,15,9,0,0,0,0,0,54,2017,2017,3
SUOMY MOTOSPORT,ITALY,22,no,0,5,0,9,27,13,0,0,0,0,0,0,54,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,4,0,15,21,10,4,0,0,0,0,0,54,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,2,0,9,20,10,6,1,1,0,0,0,49,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,4,20,14,6,4,0,0,0,0,48,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,24,16,8,0,0,0,0,0,0,48,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,2,24,12,8,0,0,0,0,0,48,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,16,20,12,0,0,0,0,0,0,48,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,12,21,9,2,2,0,0,0,0,48,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,12,21,9,2,1,0,0,0,0,48,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,12,21,9,3,1,0,0,0,0,48,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,6,18,15,6,0,0,0,0,0,48,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,4,0,16,20,6,1,1,0,0,0,0,48,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,5,0,7,21,14,1,0,0,0,0,0,48,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,5,0,8,19,12,4,0,0,0,0,0,48,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,10,0,13,16,6,3,0,0,0,0,0,48,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,9,15,12,9,0,0,0,0,0,48,2017,2017,3
SUOMY MOTOSPORT,ITALY,47,no,0,7,0,10,15,9,4,3,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,4,0,11,16,9,6,2,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,9,16,12,6,2,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,9,16,12,6,2,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,9,16,12,6,2,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,9,16,12,6,2,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,9,16,12,6,2,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,9,16,12,6,2,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,7,17,14,9,1,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,5,0,11,18,12,2,0,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,10,30,6,0,0,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,1,0,10,20,12,3,2,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,9,16,12,6,2,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,9,16,12,6,2,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,9,16,12,6,2,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,6,20,14,6,2,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,15,no,0,2,0,10,17,12,5,2,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,4,0,9,20,11,4,0,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,14,0,6,6,11,11,0,0,0,0,0,48,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,11,20,16,0,0,0,0,0,0,47,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,18,0,0,18,0,0,0,0,0,42,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,6,12,24,0,0,0,0,0,0,42,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,8,12,8,12,0,0,0,0,0,42,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,6,18,9,4,2,0,0,0,0,42,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,2,8,10,12,10,0,0,0,0,42,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,8,14,10,4,0,0,0,0,0,42,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,6,12,12,9,0,0,0,0,0,42,2017,2017,3
SUOMY MOTOSPORT,ITALY,47,no,0,5,0,11,17,6,0,3,0,0,0,0,42,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,8,15,11,4,2,0,0,0,0,42,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,4,0,8,16,10,3,1,0,0,0,0,42,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,3,0,10,15,9,4,1,0,0,0,0,42,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,4,0,8,17,9,3,1,0,0,0,0,42,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,4,0,8,17,9,3,1,0,0,0,0,42,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,4,0,8,17,9,3,1,0,0,0,0,42,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,4,0,8,17,9,3,1,0,0,0,0,42,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,4,0,8,17,9,3,1,0,0,0,0,42,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,4,0,8,17,9,3,1,0,0,0,0,42,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,4,0,8,17,9,3,1,0,0,0,0,42,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,3,0,8,12,13,6,0,0,0,0,0,42,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,4,0,4,12,10,9,1,0,0,0,0,40,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,4,0,10,16,8,2,0,0,0,0,0,40,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,8,12,8,4,2,0,0,0,0,40,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,6,13,10,4,1,0,0,0,0,40,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,8,12,14,6,0,0,0,0,0,40,2017,2017,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,7,14,10,5,2,0,0,0,0,40,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,7,14,10,5,2,0,0,0,0,40,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,7,14,10,5,2,0,0,0,0,40,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,7,14,10,5,2,0,0,0,0,40,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,7,15,9,5,2,0,0,0,0,40,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,4,16,17,3,0,0,0,0,0,40,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,10,12,12,0,0,0,0,0,0,36,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,12,12,12,0,0,0,0,0,0,36,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,6,12,12,6,0,0,0,0,0,36,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,6,12,12,6,0,0,0,0,0,36,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,6,12,9,5,2,0,0,0,0,36,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,6,9,9,9,0,0,0,0,0,36,2017,2017,3
SUOMY MOTOSPORT,ITALY,47,no,0,4,0,9,8,10,2,3,0,0,0,0,36,2018,2018,3
SUOMY MOTOSPORT,ITALY,25,no,0,0,0,0,30,6,0,0,0,0,0,0,36,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,4,8,9,8,4,0,0,0,0,36,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,1,0,8,13,12,1,1,0,0,0,0,36,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,5,0,6,15,7,2,1,0,0,0,0,36,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,6,12,12,3,0,0,0,0,0,36,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,9,13,9,3,0,0,0,0,0,36,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,9,14,8,2,1,0,0,0,0,36,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,4,0,10,16,6,0,0,0,0,0,0,36,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,3,0,8,13,8,3,1,0,0,0,0,36,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,5,15,14,2,0,0,0,0,0,36,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,2,0,6,9,12,7,0,0,0,0,0,36,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,2,0,6,14,9,5,0,0,0,0,0,36,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,4,0,12,16,0,0,0,0,0,0,0,32,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,8,16,8,0,0,0,0,0,0,32,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,8,12,12,0,0,0,0,0,0,32,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,4,0,4,12,11,1,0,0,0,0,0,32,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,1,0,10,16,2,2,1,0,0,0,0,32,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,6,12,6,2,0,0,0,0,0,32,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,4,0,4,14,6,4,0,0,0,0,0,32,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,12,12,6,2,0,0,0,0,0,32,2017,2017,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,7,15,6,1,0,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,11,12,2,3,2,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,2,16,12,2,0,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,9,11,9,2,1,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,3,0,2,14,9,3,1,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,5,0,11,7,4,4,1,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,7,12,7,3,1,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,7,12,7,3,1,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,4,0,7,11,6,3,1,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,4,0,7,11,6,3,1,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,4,0,7,11,6,3,1,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,4,0,7,11,6,3,1,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,4,0,7,11,6,3,1,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,4,0,6,10,9,2,1,0,0,0,0,32,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,18,7,0,0,0,0,0,0,0,31,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,30,0,0,0,0,0,0,0,0,30,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,9,9,12,0,0,0,0,0,30,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,12,18,0,0,0,0,0,0,30,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,6,6,9,9,0,0,0,0,0,30,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,6,12,9,3,0,0,0,0,30,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,2,4,10,8,6,0,0,0,0,30,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,4,14,12,0,0,0,0,0,0,30,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,6,6,9,6,0,0,0,0,0,30,2017,2017,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,6,11,9,2,0,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,8,12,7,1,0,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,4,0,7,16,3,0,0,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,5,9,7,5,2,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,8,12,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,3,0,10,6,6,4,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,5,13,5,4,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,3,0,8,7,7,3,2,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,15,no,0,4,0,6,9,7,4,0,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,7,11,7,2,1,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,2,0,4,16,6,2,0,0,0,0,0,30,2018,2018,3
SUOMY MOTOSPORT,ITALY,26,no,0,0,0,13,10,5,0,0,0,0,0,0,28,2018,2018,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,0,5,11,6,2,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,8,0,16,0,0,0,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,18,0,0,0,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,6,6,12,0,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,12,12,0,0,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,6,6,6,6,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,4,0,8,4,0,8,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,6,6,6,3,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,6,9,9,0,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,4,12,4,2,2,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,12,0,12,0,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,0,6,6,6,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,9,6,6,3,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,6,12,4,2,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,6,6,9,2,1,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,8,14,0,0,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,5,19,0,0,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,3,12,6,0,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,9,6,6,3,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,3,6,6,6,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,4,12,4,2,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,6,8,4,2,2,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,2,6,6,6,4,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,6,6,12,0,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,4,12,4,2,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,6,10,6,0,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,4,0,8,8,4,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,4,0,8,8,4,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,6,16,0,0,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,1,0,3,12,8,0,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,2,10,5,4,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,4,0,5,6,8,1,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,5,0,4,7,3,5,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,4,8,6,3,1,0,0,0,0,24,2017,2017,3
