Customer,Standard,Destination,POS Receive Date,POS Delivery Date,Time Differences,Model/Type,Modification,XXS,XS (48),XS/S,S(50),M(52),L(54),XL(56),XXL,3XL,4XL,S/M,L/XL,Other,Total Helmet,Receive Year,Delivery Year
MKA,ECE,SINGAPORE,2016-11-24,2016-11-25,1,SR SPORT,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,2016
MKA,ECE,SINGAPORE,2016-11-24,2016-11-25,1,SR SPORT,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,2016
MKA,ECE,SINGAPORE,2016-11-24,2016-11-25,1,KYT VOODO,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,2016
MKA,ECE,SINGAPORE,2016-11-24,2016-11-25,1,KYT VOODO,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,2016
MKA,ECE,SINGAPORE,2016-11-24,2016-11-25,1,KYOTO,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,2016
MKA,ECE,MALAYSIA,2017-05-02,2017-05-03,1,KYT VENOM FULL FACE,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2017,2017
MKA,ECE,MALAYSIA,2017-05-02,2017-05-03,1,MX TOURER,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2017,2017
MKA,ECE,MALAYSIA,2017-09-13,2017-09-14,1,SR SPORT,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,2017
MKA,ECE,MALAYSIA,2017-09-13,2017-09-14,1,SR SPORT,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,2017
MKA,ECE,MALAYSIA,2017-09-13,2017-09-14,1,SR SPORT,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,2017
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT VENOM OPEN FACE,no,0,0,0,0,0,144,0,192,0,0,0,0,0,336,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,90,90,60,60,0,0,0,0,0,300,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT VENOM OPEN FACE,no,0,0,0,0,0,132,0,156,0,0,0,0,0,288,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT VENOM OPEN FACE,no,0,0,0,0,0,120,0,168,0,0,0,0,0,288,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT VENOM OPEN FACE,no,0,0,0,0,0,132,0,156,0,0,0,0,0,288,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT VENOM OPEN FACE,no,0,0,0,0,0,132,0,156,0,0,0,0,0,288,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT HELLCAT,no,0,0,0,0,0,126,0,120,0,0,0,0,0,246,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT VENOM OPEN FACE,no,0,0,0,0,0,108,0,132,0,0,0,0,0,240,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT VENOM OPEN FACE,no,0,0,0,0,0,108,0,132,0,0,0,0,0,240,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT VENOM OPEN FACE,no,0,0,0,0,0,108,0,132,0,0,0,0,0,240,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT VENOM OPEN FACE,no,0,0,0,0,0,108,0,132,0,0,0,0,0,240,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT VENOM OPEN FACE,no,0,0,0,0,0,108,0,132,0,0,0,0,0,240,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT HELLCAT,no,0,0,0,0,0,120,0,78,0,0,0,0,0,198,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT VENOM OPEN FACE,no,0,0,0,0,0,72,0,108,0,0,0,0,0,180,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT HELLCAT,no,0,0,0,0,0,78,0,60,0,0,0,0,0,138,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT HELLCAT,no,0,0,0,0,0,78,0,60,0,0,0,0,0,138,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT HELLCAT,no,0,0,0,0,0,78,0,60,0,0,0,0,0,138,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT HELLCAT,no,0,0,0,0,0,78,0,60,0,0,0,0,0,138,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT VENOM OPEN FACE,no,0,0,0,0,0,60,0,72,0,0,0,0,0,132,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT HELLCAT,no,0,0,0,0,0,60,0,42,0,0,0,0,0,102,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT HELLCAT,no,0,0,0,0,0,60,0,42,0,0,0,0,0,102,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT HELLCAT,no,0,0,0,0,0,48,0,36,0,0,0,0,0,84,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,24,12,24,24,0,0,0,0,0,84,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,24,12,24,24,0,0,0,0,0,84,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT HELLCAT,no,0,0,0,0,0,30,0,48,0,0,0,0,0,78,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,24,12,12,24,0,0,0,0,0,72,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,12,18,24,12,0,0,0,0,0,66,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT HELLCAT,no,0,0,0,0,0,30,0,30,0,0,0,0,0,60,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT HELLCAT,no,0,0,0,0,0,24,24,12,0,0,0,0,0,60,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT HELLCAT,no,0,0,0,0,12,24,12,12,0,0,0,0,0,60,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,12,12,12,18,0,0,0,0,0,54,2018,2018
MKA,ECE,MALAYSIA,2018-02-12,2018-03-01,17,KYT HELLCAT,no,0,0,0,0,0,30,0,18,0,0,0,0,0,48,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,24,0,12,12,0,0,0,0,0,48,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,24,0,12,12,0,0,0,0,0,48,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,12,12,12,12,0,0,0,0,0,48,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,12,12,12,12,0,0,0,0,0,48,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,12,12,12,12,0,0,0,0,0,48,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,0,12,12,24,0,0,0,0,0,48,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT HELLCAT,no,0,0,0,0,12,12,12,12,0,0,0,0,0,48,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,12,12,6,12,0,0,0,0,0,42,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT HELLCAT,no,0,0,0,0,12,6,12,12,0,0,0,0,0,42,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,12,0,12,12,0,0,0,0,0,36,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,12,0,12,6,0,0,0,0,0,30,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,0,6,12,6,0,0,0,0,0,24,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,0,12,0,12,0,0,0,0,0,24,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,12,6,6,0,0,0,0,0,0,24,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,0,12,0,12,0,0,0,0,0,24,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,0,12,6,0,0,0,0,0,0,18,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,0,6,6,0,0,0,0,0,0,12,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT VENOM OPEN FACE,no,0,0,0,0,6,6,0,0,0,0,0,0,0,12,2018,2018
MKA,ECE,SINGAPORE,2018-05-28,2018-06-04,7,KYT HELLCAT,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
OZONE,E2205,ITALY,2017-09-22,2017-09-23,1,DMD VINTAGE,no,0,120,0,300,660,300,180,0,0,0,0,0,0,1560,2017,2017
OZONE,E2205,ITALY,2017-01-27,2017-01-28,1,DMD 75,no,0,90,0,210,420,330,120,30,0,0,0,0,0,1200,2017,2017
OZONE,E2205,ITALY,2017-01-27,2017-01-28,1,DMD VINTAGE,no,0,0,0,150,600,300,150,0,0,0,0,0,0,1200,2017,2017
OZONE,E2205,ITALY,2017-03-06,2017-03-07,1,DMD VINTAGE,no,0,60,0,168,456,216,150,0,0,0,0,0,0,1050,2017,2017
OZONE,E2205,ITALY,2017-03-06,2017-03-07,1,DMD VINTAGE,no,0,60,0,168,456,216,150,0,0,0,0,0,0,1050,2017,2017
OZONE,E2205,ITALY,2017-04-05,2017-04-06,1,DMD VINTAGE,no,0,60,0,150,300,180,90,0,0,0,0,0,0,780,2017,2017
OZONE,ECE,ITALY,2018-07-27,2018-09-09,44,DMD VINTAGE,no,0,30,0,120,300,180,60,0,0,0,0,0,0,690,2018,2018
OZONE,E2205,ITALY,2017-02-14,2017-02-15,1,DMD VINTAGE,no,0,48,0,90,300,120,90,0,0,0,0,0,0,648,2017,2017
OZONE,,ITALY,2017-03-20,2017-03-21,1,DMD VINTAGE,no,0,48,0,90,300,120,90,0,0,0,0,0,0,648,2017,2017
OZONE,E2205,ITALY,2017-04-04,2017-04-05,1,DMD VINTAGE,no,0,48,0,90,300,120,90,0,0,0,0,0,0,648,2017,2017
OZONE,ECE,ITALY,2018-04-09,2018-05-01,22,DMD VINTAGE,no,0,30,0,150,180,180,30,0,0,0,0,0,0,570,2018,2018
OZONE,ECE,ITALY,2016-08-05,2016-09-05,31,DMD VINTAGE,no,0,30,0,90,180,240,0,0,0,0,0,0,0,540,2016,2016
OZONE,ECE,ITALY,2018-05-14,2018-06-01,18,DMD 75,no,0,30,0,90,180,180,60,0,0,0,0,0,0,540,2018,2018
OZONE,ECE,ITALY,2018-05-14,2018-06-01,18,DMD VINTAGE,no,0,60,0,60,180,180,30,0,0,0,0,0,0,510,2018,2018
OZONE,E2205,ITALY,2017-04-05,2017-04-06,1,DMD VINTAGE,no,0,30,0,90,180,120,60,0,0,0,0,0,0,480,2017,2017
OZONE,ECE,ITALY,2018-07-27,2018-09-09,44,DMD VINTAGE,no,0,30,0,90,180,120,60,0,0,0,0,0,0,480,2018,2018
OZONE,ECE,ITALY,2018-07-27,2018-09-09,44,DMD VINTAGE,no,0,30,0,90,180,120,60,0,0,0,0,0,0,480,2018,2018
OZONE,E2205,ITALY,2017-09-15,2017-09-16,1,DMD VINTAGE,no,0,60,0,120,90,90,90,0,0,0,0,0,0,450,2017,2017
OZONE,ECE,ITALY,2018-04-09,2018-05-01,22,DMD 75,no,0,30,0,60,150,150,60,0,0,0,0,0,0,450,2018,2018
OZONE,ECE,ITALY,2016-09-28,2016-10-28,30,DMD VINTAGE,no,0,60,0,90,150,90,30,0,0,0,0,0,0,420,2016,2016
OZONE,E2205,ITALY,2017-09-22,2017-09-23,1,DMD VINTAGE,no,0,30,0,90,150,90,60,0,0,0,0,0,0,420,2017,2017
OZONE,ECE,ITALY,2018-07-27,2018-09-09,44,DMD VINTAGE,no,0,30,0,60,180,90,60,0,0,0,0,0,0,420,2018,2018
OZONE,ECE,ITALY,2016-02-02,2016-02-03,1,DMD VINTAGE,no,0,30,0,60,120,120,60,0,0,0,0,0,0,390,2016,2016
OZONE,ECE,ITALY,2018-07-27,2018-09-09,44,DMD VINTAGE,no,0,30,0,60,180,120,0,0,0,0,0,0,0,390,2018,2018
OZONE,E2205,ITALY,2017-09-15,2017-09-16,1,DMD VINTAGE,no,0,30,0,90,120,90,30,0,0,0,0,0,0,360,2017,2017
OZONE,E2205,ITALY,2017-09-22,2017-09-23,1,DMD VINTAGE,no,0,30,0,60,150,90,30,0,0,0,0,0,0,360,2017,2017
OZONE,E2205,ITALY,2017-09-22,2017-09-23,1,DMD VINTAGE,no,0,30,0,60,180,60,30,0,0,0,0,0,0,360,2017,2017
OZONE,ECE,ITALY,2018-07-27,2018-09-09,44,DMD VINTAGE,no,0,30,0,60,120,120,30,0,0,0,0,0,0,360,2018,2018
OZONE,ECE,ITALY,2018-01-30,2018-01-31,1,DMD CARBON KEVLAR,no,0,18,0,90,120,90,30,0,0,0,0,0,0,348,2018,2018
OZONE,ECE,ITALY,2018-02-09,2018-02-10,1,DMD CARBON KEVLAR,no,0,18,0,90,120,90,30,0,0,0,0,0,0,348,2018,2018
OZONE,ECE,ITALY,2018-02-27,2018-02-28,1,DMD CARBON KEVLAR,no,0,18,0,90,120,90,30,0,0,0,0,0,0,348,2018,2018
OZONE,ECE,ITALY,2016-02-02,2016-02-03,1,DMD VINTAGE,no,0,30,0,60,120,130,0,0,0,0,0,0,0,340,2016,2016
OZONE,E2205,ITALY,2017-02-14,2017-02-15,1,DMD VINTAGE,no,0,24,0,60,120,60,60,0,0,0,0,0,0,324,2017,2017
OZONE,E2205,ITALY,2017-02-14,2017-02-15,1,DMD VINTAGE,no,0,24,0,60,120,90,30,0,0,0,0,0,0,324,2017,2017
OZONE,,ITALY,2017-03-20,2017-03-21,1,DMD VINTAGE,no,0,24,0,60,120,60,60,0,0,0,0,0,0,324,2017,2017
OZONE,,ITALY,2017-03-20,2017-03-21,1,DMD VINTAGE,no,0,24,0,60,120,90,30,0,0,0,0,0,0,324,2017,2017
OZONE,ECE,ITALY,2016-01-20,2016-01-21,1,DMD VINTAGE,no,0,30,0,60,120,60,30,0,0,0,0,0,0,300,2016,2016
OZONE,ECE,ITALY,2016-05-12,2016-05-13,1,DMD VINTAGE,no,0,30,0,60,120,60,30,0,0,0,0,0,0,300,2016,2016
OZONE,ECE,ITALY,2016-05-12,2016-05-13,1,DMD VINTAGE,no,0,30,0,60,120,60,30,0,0,0,0,0,0,300,2016,2016
OZONE,E2205,ITALY,2017-04-04,2017-04-05,1,DMD VINTAGE,no,0,24,0,36,120,60,60,0,0,0,0,0,0,300,2017,2017
OZONE,E2205,ITALY,2017-04-17,2017-04-18,1,DMD VINTAGE,no,0,30,0,90,120,60,0,0,0,0,0,0,0,300,2017,2017
OZONE,E2205,ITALY,2017-09-15,2017-09-16,1,DMD VINTAGE,no,0,30,0,60,120,60,30,0,0,0,0,0,0,300,2017,2017
OZONE,E2205,ITALY,2017-09-15,2017-09-16,1,DMD VINTAGE,no,0,30,0,60,120,60,30,0,0,0,0,0,0,300,2017,2017
OZONE,ECE,ITALY,2016-03-02,2016-03-03,1,DMD VINTAGE,no,0,12,0,60,120,60,36,0,0,0,0,0,0,288,2016,2016
OZONE,ECE,ITALY,2016-03-02,2016-03-03,1,DMD VINTAGE,no,0,18,0,60,120,60,30,0,0,0,0,0,0,288,2016,2016
OZONE,ECE,ITALY,2016-01-20,2016-01-21,1,DMD 75,no,0,30,0,60,90,60,30,12,0,0,0,0,0,282,2016,2016
OZONE,ECE,ITALY,2016-01-20,2016-01-21,1,DMD 75,no,0,30,0,60,90,60,30,12,0,0,0,0,0,282,2016,2016
OZONE,E2205,ITALY,2017-04-17,2017-04-18,1,DMD 75,no,0,24,0,60,90,60,30,12,0,0,0,0,0,276,2017,2017
OZONE,ECE,ITALY,2016-05-12,2016-05-13,1,DMD VINTAGE,no,0,30,0,90,120,0,30,0,0,0,0,0,0,270,2016,2016
OZONE,ECE,ITALY,2016-08-05,2016-09-05,31,DMD VINTAGE,no,0,30,0,60,90,90,0,0,0,0,0,0,0,270,2016,2016
OZONE,ECE,ITALY,2016-11-07,2016-12-07,30,DMD VINTAGE,no,0,30,0,60,90,60,30,0,0,0,0,0,0,270,2016,2016
OZONE,ECE,ITALY,2016-11-07,2016-12-07,30,DMD VINTAGE,no,0,30,0,60,90,60,30,0,0,0,0,0,0,270,2016,2016
OZONE,E2205,ITALY,2017-01-27,2017-01-28,1,DMD VINTAGE,no,0,30,0,90,150,0,0,0,0,0,0,0,0,270,2017,2017
OZONE,ECE,ITALY,2018-01-30,2018-01-31,1,DMD VINTAGE,no,0,30,0,60,90,60,30,0,0,0,0,0,0,270,2018,2018
OZONE,ECE,ITALY,2018-01-30,2018-01-31,1,DMD VINTAGE,no,0,30,0,60,90,60,30,0,0,0,0,0,0,270,2018,2018
OZONE,ECE,ITALY,2018-02-09,2018-02-10,1,DMD VINTAGE,no,0,30,0,60,90,60,30,0,0,0,0,0,0,270,2018,2018
OZONE,ECE,ITALY,2018-02-09,2018-02-10,1,DMD VINTAGE,no,0,30,0,60,90,60,30,0,0,0,0,0,0,270,2018,2018
OZONE,ECE,ITALY,2018-02-27,2018-02-28,1,DMD VINTAGE,no,0,30,0,60,90,60,30,0,0,0,0,0,0,270,2018,2018
OZONE,ECE,ITALY,2018-02-27,2018-02-28,1,DMD VINTAGE,no,0,30,0,60,90,60,30,0,0,0,0,0,0,270,2018,2018
OZONE,ECE,ITALY,2018-04-09,2018-05-01,22,DMD VINTAGE,no,0,30,0,60,90,60,30,0,0,0,0,0,0,270,2018,2018
OZONE,ECE,ITALY,2018-05-14,2018-06-01,18,DMD VINTAGE,no,0,30,0,60,90,60,30,0,0,0,0,0,0,270,2018,2018
OZONE,ECE,ITALY,2018-05-14,2018-06-01,18,DMD VINTAGE,no,0,30,0,60,90,60,30,0,0,0,0,0,0,270,2018,2018
OZONE,E2205,ITALY,2017-02-14,2017-02-15,1,DMD VINTAGE,no,0,24,0,60,90,60,30,0,0,0,0,0,0,264,2017,2017
OZONE,,ITALY,2017-03-20,2017-03-21,1,DMD VINTAGE,no,0,24,0,60,90,60,30,0,0,0,0,0,0,264,2017,2017
OZONE,E2205,ITALY,2017-04-04,2017-04-05,1,DMD VINTAGE,no,0,24,0,60,90,60,30,0,0,0,0,0,0,264,2017,2017
OZONE,ECE,ITALY,2016-02-02,2016-02-03,1,DMD VINTAGE,no,0,12,0,30,90,90,30,0,0,0,0,0,0,252,2016,2016
OZONE,ECE,ITALY,2016-05-12,2016-05-13,1,DMD VINTAGE,no,0,30,0,90,120,0,0,0,0,0,0,0,0,240,2016,2016
OZONE,E2205,ITALY,2017-09-15,2017-09-16,1,DMD 75,no,0,30,0,60,60,60,30,0,0,0,0,0,0,240,2017,2017
OZONE,E2205,ITALY,2017-09-15,2017-09-16,1,DMD VINTAGE,no,0,12,0,30,90,78,30,0,0,0,0,0,0,240,2017,2017
OZONE,ECE,ITALY,2018-01-30,2018-01-31,1,DMD CARBON KEVLAR,no,0,12,0,60,90,60,18,0,0,0,0,0,0,240,2018,2018
OZONE,ECE,ITALY,2018-02-09,2018-02-10,1,DMD CARBON KEVLAR,no,0,12,0,60,90,60,18,0,0,0,0,0,0,240,2018,2018
OZONE,ECE,ITALY,2018-02-27,2018-02-28,1,DMD CARBON KEVLAR,no,0,12,0,60,90,60,18,0,0,0,0,0,0,240,2018,2018
OZONE,E2205,ITALY,2017-02-14,2017-02-15,1,DMD VINTAGE,no,0,24,0,30,90,60,30,0,0,0,0,0,0,234,2017,2017
OZONE,,ITALY,2017-03-20,2017-03-21,1,DMD VINTAGE,no,0,24,0,30,90,60,30,0,0,0,0,0,0,234,2017,2017
OZONE,E2205,ITALY,2017-04-04,2017-04-05,1,DMD VINTAGE,no,0,24,0,30,90,60,30,0,0,0,0,0,0,234,2017,2017
OZONE,ECE,ITALY,2016-08-05,2016-09-05,31,DMD VINTAGE,no,0,18,0,0,90,90,30,0,0,0,0,0,0,228,2016,2016
OZONE,E2205,ITALY,2017-09-15,2017-09-16,1,DMD VINTAGE,no,0,30,0,60,78,48,12,0,0,0,0,0,0,228,2017,2017
OZONE,ECE,ITALY,2018-01-30,2018-01-31,1,DMD VINTAGE,no,0,18,0,30,90,60,30,0,0,0,0,0,0,228,2018,2018
OZONE,ECE,ITALY,2018-02-09,2018-02-10,1,DMD VINTAGE,no,0,18,0,30,90,60,30,0,0,0,0,0,0,228,2018,2018
OZONE,ECE,ITALY,2018-02-27,2018-02-28,1,DMD VINTAGE,no,0,18,0,30,90,60,30,0,0,0,0,0,0,228,2018,2018
OZONE,ECE,ITALY,2018-07-27,2018-09-09,44,DMD VINTAGE,no,0,30,0,60,90,30,18,0,0,0,0,0,0,228,2018,2018
OZONE,ECE,ITALY,2016-01-20,2016-01-21,1,DMD 75,no,0,18,0,30,60,60,30,12,0,0,0,0,0,210,2016,2016
OZONE,ECE,ITALY,2016-05-12,2016-05-13,1,DMD VINTAGE,no,0,0,0,0,120,60,30,0,0,0,0,0,0,210,2016,2016
OZONE,E2205,ITALY,2017-01-27,2017-01-28,1,DMD VINTAGE,no,0,30,0,60,120,0,0,0,0,0,0,0,0,210,2017,2017
OZONE,E2205,ITALY,2017-01-27,2017-01-28,1,DMD VINTAGE,no,0,30,0,60,120,0,0,0,0,0,0,0,0,210,2017,2017
OZONE,E2205,ITALY,2017-01-27,2017-01-28,1,DMD VINTAGE,no,0,30,0,60,120,0,0,0,0,0,0,0,0,210,2017,2017
OZONE,E2205,ITALY,2017-02-14,2017-02-15,1,DMD VINTAGE,no,0,0,0,0,90,90,30,0,0,0,0,0,0,210,2017,2017
OZONE,,ITALY,2017-03-20,2017-03-21,1,DMD VINTAGE,no,0,0,0,0,90,90,30,0,0,0,0,0,0,210,2017,2017
OZONE,E2205,ITALY,2017-04-04,2017-04-05,1,DMD VINTAGE,no,0,0,0,0,90,90,30,0,0,0,0,0,0,210,2017,2017
OZONE,E2205,ITALY,2017-09-22,2017-09-23,1,DMD VINTAGE,no,0,0,0,0,90,90,30,0,0,0,0,0,0,210,2017,2017
OZONE,ECE,ITALY,2018-07-27,2018-09-09,44,DMD VINTAGE,no,0,0,0,30,90,60,30,0,0,0,0,0,0,210,2018,2018
OZONE,ECE,ITALY,2018-07-27,2018-09-09,44,DMD VINTAGE,no,0,0,0,30,90,60,30,0,0,0,0,0,0,210,2018,2018
OZONE,ECE,ITALY,2016-01-20,2016-01-21,1,KIT DMD,no,0,0,0,0,0,100,100,0,0,0,0,0,0,200,2016,2016
OZONE,E2205,ITALY,2017-02-14,2017-02-15,1,DMD 75,no,0,24,0,30,60,60,24,0,0,0,0,0,0,198,2017,2017
OZONE,,ITALY,2017-03-20,2017-03-21,1,DMD 75,no,0,24,0,30,60,60,24,0,0,0,0,0,0,198,2017,2017
OZONE,E2205,ITALY,2017-04-04,2017-04-05,1,DMD 75,no,0,24,0,30,60,60,24,0,0,0,0,0,0,198,2017,2017
OZONE,ECE,ITALY,2016-02-02,2016-02-03,1,DMD VINTAGE,no,0,12,0,30,60,60,30,0,0,0,0,0,0,192,2016,2016
OZONE,ECE,ITALY,2016-02-02,2016-02-03,1,DMD VINTAGE,no,0,12,0,30,60,60,30,0,0,0,0,0,0,192,2016,2016
OZONE,ECE,ITALY,2016-03-02,2016-03-03,1,DMD VINTAGE,no,0,12,0,30,60,60,30,0,0,0,0,0,0,192,2016,2016
OZONE,ECE,ITALY,2016-05-12,2016-05-13,1,DMD VINTAGE,no,0,60,0,0,0,120,0,0,0,0,0,0,0,180,2016,2016
OZONE,ECE,ITALY,2016-08-05,2016-09-05,31,DMD VINTAGE,no,0,30,0,30,60,60,0,0,0,0,0,0,0,180,2016,2016
OZONE,E2205,ITALY,2017-01-27,2017-01-28,1,DMD VINTAGE,no,0,0,0,0,60,90,30,0,0,0,0,0,0,180,2017,2017
OZONE,E2205,ITALY,2017-04-04,2017-04-05,1,DMD VINTAGE,no,0,0,0,0,60,90,30,0,0,0,0,0,0,180,2017,2017
OZONE,E2205,ITALY,2017-04-17,2017-04-18,1,DMD VINTAGE,no,0,30,0,30,60,30,30,0,0,0,0,0,0,180,2017,2017
OZONE,E2205,ITALY,2017-04-17,2017-04-18,1,DMD VINTAGE,no,0,0,0,30,60,60,30,0,0,0,0,0,0,180,2017,2017
OZONE,E2205,ITALY,2017-09-15,2017-09-16,1,DMD VINTAGE,no,0,30,0,60,60,30,0,0,0,0,0,0,0,180,2017,2017
OZONE,E2205,ITALY,2017-09-22,2017-09-23,1,DMD VINTAGE,no,0,0,0,60,90,30,0,0,0,0,0,0,0,180,2017,2017
OZONE,ECE,ITALY,2018-04-09,2018-05-01,22,DMD VINTAGE,no,0,0,0,30,60,60,30,0,0,0,0,0,0,180,2018,2018
OZONE,ECE,ITALY,2018-04-09,2018-05-01,22,DMD 75,no,0,0,0,60,60,60,0,0,0,0,0,0,0,180,2018,2018
OZONE,ECE,ITALY,2018-05-14,2018-06-01,18,DMD VINTAGE,no,0,30,0,60,60,0,30,0,0,0,0,0,0,180,2018,2018
OZONE,ECE,ITALY,2018-05-14,2018-06-01,18,DMD VINTAGE,no,0,0,0,30,90,60,0,0,0,0,0,0,0,180,2018,2018
OZONE,E2205,ITALY,2017-02-02,2017-02-03,1,DMD VINTAGE,no,0,18,0,48,108,0,0,0,0,0,0,0,0,174,2017,2017
OZONE,E2205,ITALY,2017-02-07,2017-02-08,1,DMD VINTAGE,no,0,18,0,48,108,0,0,0,0,0,0,0,0,174,2017,2017
OZONE,E2205,ITALY,2017-02-07,2017-02-08,1,DMD VINTAGE,no,0,18,0,48,108,0,0,0,0,0,0,0,0,174,2017,2017
OZONE,E2205,ITALY,2017-02-14,2017-02-15,1,DMD VINTAGE,no,0,0,0,24,60,60,30,0,0,0,0,0,0,174,2017,2017
